rank,token,count,relative_frequency
1511,queriendo,103,0.00013692402179085985
1512,manifestación,103,0.00013692402179085985
1513,cargaban,102,0.00013559466235599715
1514,reírse,102,0.00013559466235599715
1515,tristones,102,0.00013559466235599715
1516,sospechas,102,0.00013559466235599715
1517,decoración,102,0.00013559466235599715
1518,entendamos,102,0.00013559466235599715
1519,cuales,102,0.00013559466235599715
1520,débil,102,0.00013559466235599715
1521,secundaria,102,0.00013559466235599715
1522,estampaba,102,0.00013559466235599715
1523,encogió,102,0.00013559466235599715
1524,elementos,102,0.00013559466235599715
1525,amanecer,102,0.00013559466235599715
1526,caminamos,102,0.00013559466235599715
1527,escuchamos,102,0.00013559466235599715
1528,rompí,102,0.00013559466235599715
1529,papás,102,0.00013559466235599715
1530,extinguía,102,0.00013559466235599715
1531,malcriaron,102,0.00013559466235599715
1532,trató,102,0.00013559466235599715
1533,borrachera,102,0.00013559466235599715
1534,despertarse,102,0.00013559466235599715
1535,horrorizado,102,0.00013559466235599715
1536,respiratorios,102,0.00013559466235599715
1537,enterraron,102,0.00013559466235599715
1538,inmundicia,102,0.00013559466235599715
1539,marejada,101,0.00013426530292113441
1540,congelado,101,0.00013426530292113441
1541,oficinistas,101,0.00013426530292113441
1542,supremacía,101,0.00013426530292113441
1543,entenderlo,101,0.00013426530292113441
1544,dejé,101,0.00013426530292113441
1545,dolor,101,0.00013426530292113441
1546,montaña,101,0.00013426530292113441
1547,cuarentena,101,0.00013426530292113441
1548,aislado,101,0.00013426530292113441
1549,conocieron,101,0.00013426530292113441
1550,sonriera,101,0.00013426530292113441
1551,flaco,101,0.00013426530292113441
1552,perceptible,100,0.0001329359434862717
1553,maravillándose,100,0.0001329359434862717
1554,extrañando,100,0.0001329359434862717
1555,entusiasta,100,0.0001329359434862717
1556,hago,100,0.0001329359434862717
1557,visual,100,0.0001329359434862717
1558,suplicaban,100,0.0001329359434862717
1559,aniquilados,100,0.0001329359434862717
1560,menea,100,0.0001329359434862717
1561,menciona,100,0.0001329359434862717
1562,historieta,100,0.0001329359434862717
1563,derrumbaban,100,0.0001329359434862717
1564,negra,100,0.0001329359434862717
1565,asquerosa,100,0.0001329359434862717
1566,encontraron,100,0.0001329359434862717
1567,parlantes,99,0.00013160658405140897
1568,acariciaba,99,0.00013160658405140897
1569,triunfo,99,0.00013160658405140897
1570,falla,99,0.00013160658405140897
1571,ademanes,99,0.00013160658405140897
1572,interior,99,0.00013160658405140897
1573,unsworth,99,0.00013160658405140897
1574,dieciocho,99,0.00013160658405140897
1575,pulcritud,99,0.00013160658405140897
1576,inexpresable,99,0.00013160658405140897
1577,tomamos,99,0.00013160658405140897
1578,deliró,99,0.00013160658405140897
1579,picadura,99,0.00013160658405140897
1580,backstage,99,0.00013160658405140897
1581,destructor,99,0.00013160658405140897
1582,carbonizado,99,0.00013160658405140897
1583,pantalla,99,0.00013160658405140897
1584,cremación,99,0.00013160658405140897
1585,llevada,99,0.00013160658405140897
1586,empezarían,99,0.00013160658405140897
1587,humillación,99,0.00013160658405140897
1588,tapada,99,0.00013160658405140897
1589,terminaban,98,0.00013027722461654627
1590,aplastados,98,0.00013027722461654627
1591,recuerde,98,0.00013027722461654627
1592,risas,98,0.00013027722461654627
1593,hambrientamente,98,0.00013027722461654627
1594,guadalupe,98,0.00013027722461654627
1595,demacrada,98,0.00013027722461654627
1596,biblioteca,98,0.00013027722461654627
1597,aceleró,98,0.00013027722461654627
1598,trabajosamente,98,0.00013027722461654627
1599,vinieron,98,0.00013027722461654627
1600,franco,98,0.00013027722461654627
1601,azul,98,0.00013027722461654627
1602,surrealista,98,0.00013027722461654627
1603,arreglarse,98,0.00013027722461654627
1604,araña,98,0.00013027722461654627
1605,levanta,98,0.00013027722461654627
1606,paciencia,97,0.00012894786518168356
1607,atravesábamos,97,0.00012894786518168356
1608,compromiso,97,0.00012894786518168356
1609,copos,97,0.00012894786518168356
1610,descubierto,97,0.00012894786518168356
1611,pide,97,0.00012894786518168356
1612,implementados,97,0.00012894786518168356
1613,decía,97,0.00012894786518168356
1614,estatuas,97,0.00012894786518168356
1615,alumbraba,97,0.00012894786518168356
1616,existido,97,0.00012894786518168356
1617,amenazado,97,0.00012894786518168356
1618,woody,97,0.00012894786518168356
1619,tatuaría,97,0.00012894786518168356
1620,rodean,97,0.00012894786518168356
1621,dilucidar,97,0.00012894786518168356
1622,luces,97,0.00012894786518168356
1623,mejoras,97,0.00012894786518168356
1624,corbata,97,0.00012894786518168356
1625,mandado,97,0.00012894786518168356
1626,preocupa,97,0.00012894786518168356
1627,imaginaria,96,0.00012761850574682083
1628,estás,96,0.00012761850574682083
1629,apretados,96,0.00012761850574682083
1630,tendríamos,96,0.00012761850574682083
1631,rebecca,96,0.00012761850574682083
1632,sobreviven,96,0.00012761850574682083
1633,ángulos,96,0.00012761850574682083
1634,dedicadas,96,0.00012761850574682083
1635,relajaba,96,0.00012761850574682083
1636,castillito,96,0.00012761850574682083
1637,reflexivos,96,0.00012761850574682083
1638,escaparle,96,0.00012761850574682083
1639,sentimientos,96,0.00012761850574682083
1640,espectro,96,0.00012761850574682083
1641,sobresaltada,96,0.00012761850574682083
1642,cocina,96,0.00012761850574682083
1643,primeras,96,0.00012761850574682083
1644,carbonizadas,96,0.00012761850574682083
1645,feos,96,0.00012761850574682083
1646,síncope,96,0.00012761850574682083
1647,recuperando,96,0.00012761850574682083
1648,conclusión,96,0.00012761850574682083
1649,bajaron,96,0.00012761850574682083
1650,invitara,96,0.00012761850574682083
1651,preocupación,96,0.00012761850574682083
1652,proceso,95,0.00012628914631195812
1653,seis,95,0.00012628914631195812
1654,féretro,95,0.00012628914631195812
1655,moriría,95,0.00012628914631195812
1656,ilusión,95,0.00012628914631195812
1657,flautista,95,0.00012628914631195812
1658,rama,95,0.00012628914631195812
1659,ilumina,95,0.00012628914631195812
1660,rápidamente,95,0.00012628914631195812
1661,representaran,95,0.00012628914631195812
1662,vestimenta,95,0.00012628914631195812
1663,creo,95,0.00012628914631195812
1664,profundidades,95,0.00012628914631195812
1665,sustituir,95,0.00012628914631195812
1666,entraba,95,0.00012628914631195812
1667,pesaba,95,0.00012628914631195812
1668,1960,95,0.00012628914631195812
1669,honrada,95,0.00012628914631195812
1670,temblaba,95,0.00012628914631195812
1671,agarrando,95,0.00012628914631195812
1672,desvalido,95,0.00012628914631195812
1673,reconocieron,95,0.00012628914631195812
1674,soledades,95,0.00012628914631195812
1675,admiraron,95,0.00012628914631195812
1676,intentado,95,0.00012628914631195812
1677,descansar,95,0.00012628914631195812
1678,trabajaba,95,0.00012628914631195812
1679,muriera,95,0.00012628914631195812
1680,encargó,95,0.00012628914631195812
1681,demostrarlo,94,0.0001249597868770954
1682,equivocación,94,0.0001249597868770954
1683,moriste,94,0.0001249597868770954
1684,devaluados,94,0.0001249597868770954
1685,verbo,94,0.0001249597868770954
1686,desprecio,94,0.0001249597868770954
1687,escritos,94,0.0001249597868770954
1688,característica,94,0.0001249597868770954
1689,moralmente,94,0.0001249597868770954
1690,obligaciones,94,0.0001249597868770954
1691,impedido,94,0.0001249597868770954
1692,arranquemos,94,0.0001249597868770954
1693,apocalipsis,94,0.0001249597868770954
1694,filosóficamente,94,0.0001249597868770954
1695,sentados,94,0.0001249597868770954
1696,animaban,94,0.0001249597868770954
1697,servidumbre,94,0.0001249597868770954
1698,histórico,94,0.0001249597868770954
1699,enfrentarlo,94,0.0001249597868770954
1700,gustó,94,0.0001249597868770954
1701,quebrado,94,0.0001249597868770954
1702,complicaran,94,0.0001249597868770954
1703,venderle,94,0.0001249597868770954
1704,sombrero,94,0.0001249597868770954
1705,intención,94,0.0001249597868770954
1706,suficiente,93,0.00012363042744223268
1707,desplegó,93,0.00012363042744223268
1708,depurada,93,0.00012363042744223268
1709,pasemos,93,0.00012363042744223268
1710,seriamente,93,0.00012363042744223268
1711,beethoven,93,0.00012363042744223268
1712,entresuelo,93,0.00012363042744223268
1713,han,93,0.00012363042744223268
1714,estando,93,0.00012363042744223268
1715,deshacerse,93,0.00012363042744223268
1716,adaptación,93,0.00012363042744223268
1717,señorial,93,0.00012363042744223268
1718,escapaba,93,0.00012363042744223268
1719,inflado,93,0.00012363042744223268
1720,japón,93,0.00012363042744223268
1721,sumado,93,0.00012363042744223268
1722,inclinó,93,0.00012363042744223268
1723,perdón,93,0.00012363042744223268
1724,provocan,93,0.00012363042744223268
1725,insignificantes,93,0.00012363042744223268
1726,duro,93,0.00012363042744223268
1727,sana,93,0.00012363042744223268
1728,descuidados,93,0.00012363042744223268
1729,degollado,93,0.00012363042744223268
1730,veneno,93,0.00012363042744223268
1731,interesada,93,0.00012363042744223268
1732,complicado,93,0.00012363042744223268
1733,supuestamente,93,0.00012363042744223268
1734,ananás,93,0.00012363042744223268
1735,cansancio,93,0.00012363042744223268
1736,invitada,93,0.00012363042744223268
1737,delante,93,0.00012363042744223268
1738,rodeada,93,0.00012363042744223268
1739,interactuar,93,0.00012363042744223268
1740,reliquia,93,0.00012363042744223268
1741,aprobado,93,0.00012363042744223268
1742,conoció,93,0.00012363042744223268
1743,porfiado,93,0.00012363042744223268
1744,escondiéndose,93,0.00012363042744223268
1745,cinematográficas,92,0.00012230106800736998
1746,tiro,92,0.00012230106800736998
1747,conveniente,92,0.00012230106800736998
1748,botiquines,92,0.00012230106800736998
1749,verdadero,92,0.00012230106800736998
1750,cagada,92,0.00012230106800736998
1751,plástico,92,0.00012230106800736998
1752,encerramos,92,0.00012230106800736998
1753,suéltenme,92,0.00012230106800736998
1754,infectados,92,0.00012230106800736998
1755,puñal,92,0.00012230106800736998
1756,llamaban,92,0.00012230106800736998
1757,hablaron,92,0.00012230106800736998
1758,aplaudía,92,0.00012230106800736998
1759,diciendo,92,0.00012230106800736998
1760,despedida,92,0.00012230106800736998
1761,preguntará,92,0.00012230106800736998
1762,crecer,92,0.00012230106800736998
1763,paradero,92,0.00012230106800736998
1764,promete,92,0.00012230106800736998
1765,inconsciente,92,0.00012230106800736998
1766,siguieran,91,0.00012097170857250725
1767,transición,91,0.00012097170857250725
1768,anulación,91,0.00012097170857250725
1769,impidiendo,91,0.00012097170857250725
1770,anotadores,91,0.00012097170857250725
1771,comprobar,91,0.00012097170857250725
1772,único,91,0.00012097170857250725
1773,escena,91,0.00012097170857250725
1774,contemporánea,91,0.00012097170857250725
1775,autoengaño,91,0.00012097170857250725
1776,brillantez,91,0.00012097170857250725
1777,computacionales,91,0.00012097170857250725
1778,tocaran,91,0.00012097170857250725
1779,oficios,91,0.00012097170857250725
1780,practicado,91,0.00012097170857250725
1781,caldera,91,0.00012097170857250725
1782,controlarme,91,0.00012097170857250725
1783,subversiva,91,0.00012097170857250725
1784,fanático,91,0.00012097170857250725
1785,semántica,91,0.00012097170857250725
1786,termina,91,0.00012097170857250725
1787,aceptarlo,91,0.00012097170857250725
1788,ingeniero,91,0.00012097170857250725
1789,montarla,91,0.00012097170857250725
1790,lisas,91,0.00012097170857250725
1791,registrar,91,0.00012097170857250725
1792,traspasar,91,0.00012097170857250725
1793,cautelosamente,91,0.00012097170857250725
1794,pellejo,91,0.00012097170857250725
1795,presión,91,0.00012097170857250725
1796,juntando,91,0.00012097170857250725
1797,redoblar,91,0.00012097170857250725
1798,diplomática,91,0.00012097170857250725
1799,mascotas,91,0.00012097170857250725
1800,agujero,91,0.00012097170857250725
1801,caminaron,91,0.00012097170857250725
1802,turquesa,91,0.00012097170857250725
1803,arrepiente,91,0.00012097170857250725
1804,despide,91,0.00012097170857250725
1805,austera,91,0.00012097170857250725
1806,rueca,90,0.00011964234913764454
1807,confeccionado,90,0.00011964234913764454
1808,suspendió,90,0.00011964234913764454
1809,tocó,90,0.00011964234913764454
1810,carmen,90,0.00011964234913764454
1811,invernales,90,0.00011964234913764454
1812,christian,90,0.00011964234913764454
1813,dinamarca,90,0.00011964234913764454
1814,supervivencia,90,0.00011964234913764454
1815,relevante,90,0.00011964234913764454
1816,enormes,90,0.00011964234913764454
1817,absoluto,90,0.00011964234913764454
1818,inexplicable,90,0.00011964234913764454
1819,deshacer,90,0.00011964234913764454
1820,recorrida,90,0.00011964234913764454
1821,tormenta,90,0.00011964234913764454
1822,durado,90,0.00011964234913764454
1823,intento,90,0.00011964234913764454
1824,cuidado,90,0.00011964234913764454
1825,desearon,90,0.00011964234913764454
1826,chispas,90,0.00011964234913764454
1827,suntuosa,90,0.00011964234913764454
1828,circulaban,90,0.00011964234913764454
1829,examinaron,90,0.00011964234913764454
1830,fealdades,90,0.00011964234913764454
1831,siniestra,90,0.00011964234913764454
1832,decorarla,90,0.00011964234913764454
1833,destruir,90,0.00011964234913764454
1834,traficantes,90,0.00011964234913764454
1835,edificio,90,0.00011964234913764454
1836,total,90,0.00011964234913764454
1837,espantado,90,0.00011964234913764454
1838,comprueba,90,0.00011964234913764454
1839,maravilló,89,0.00011831298970278182
1840,—algunos,89,0.00011831298970278182
1841,ingenuidad,89,0.00011831298970278182
1842,ocurre,89,0.00011831298970278182
1843,máximas,89,0.00011831298970278182
1844,respuesta,89,0.00011831298970278182
1845,docencia,89,0.00011831298970278182
1846,promocionar,89,0.00011831298970278182
1847,flores,89,0.00011831298970278182
1848,enfermedad,89,0.00011831298970278182
1849,novedades,89,0.00011831298970278182
1850,cubierto,89,0.00011831298970278182
1851,consumido,89,0.00011831298970278182
1852,reventada,89,0.00011831298970278182
1853,acorralado,89,0.00011831298970278182
1854,frenando,89,0.00011831298970278182
1855,ágilmente,89,0.00011831298970278182
1856,lourdes,89,0.00011831298970278182
1857,descontrolada,89,0.00011831298970278182
1858,pegados,89,0.00011831298970278182
1859,saludar,89,0.00011831298970278182
1860,borde,89,0.00011831298970278182
1861,avanzaron,89,0.00011831298970278182
1862,disfrutó,89,0.00011831298970278182
1863,compacto,89,0.00011831298970278182
1864,tinieblas,89,0.00011831298970278182
1865,maría,89,0.00011831298970278182
1866,respondía,89,0.00011831298970278182
1867,continuaban,89,0.00011831298970278182
1868,despertarla,89,0.00011831298970278182
1869,adoraban,89,0.00011831298970278182
1870,arsénico,89,0.00011831298970278182
1871,blanqueó,89,0.00011831298970278182
1872,comportando,88,0.0001169836302679191
1873,re-lleno,88,0.0001169836302679191
1874,quitarnos,88,0.0001169836302679191
1875,marías,88,0.0001169836302679191
1876,abrigate,88,0.0001169836302679191
1877,irrumpe,88,0.0001169836302679191
1878,acertados,88,0.0001169836302679191
1879,tortazo,88,0.0001169836302679191
1880,parecidos,88,0.0001169836302679191
1881,recomiendo,88,0.0001169836302679191
1882,movimiento,88,0.0001169836302679191
1883,muertas,88,0.0001169836302679191
1884,desgarró,88,0.0001169836302679191
1885,salvo,88,0.0001169836302679191
1886,volvamos,88,0.0001169836302679191
1887,fracasaba,88,0.0001169836302679191
1888,apoyado,88,0.0001169836302679191
1889,desesperanza,88,0.0001169836302679191
1890,entendieron,88,0.0001169836302679191
1891,contentas,88,0.0001169836302679191
1892,entendía,88,0.0001169836302679191
1893,pintaba,88,0.0001169836302679191
1894,interín,88,0.0001169836302679191
1895,parecer,88,0.0001169836302679191
1896,descorrió,88,0.0001169836302679191
1897,culpa,88,0.0001169836302679191
1898,inventar,88,0.0001169836302679191
1899,diplomático,88,0.0001169836302679191
1900,remedios,88,0.0001169836302679191
1901,andaba,88,0.0001169836302679191
1902,organizar,88,0.0001169836302679191
1903,entienden,88,0.0001169836302679191
1904,funcionarios,88,0.0001169836302679191
1905,retener,87,0.00011565427083305638
1906,disuelva,87,0.00011565427083305638
1907,geométricamente,87,0.00011565427083305638
1908,plegada,87,0.00011565427083305638
1909,porteño,87,0.00011565427083305638
1910,crítica,87,0.00011565427083305638
1911,surgimiento,87,0.00011565427083305638
1912,atrapada,87,0.00011565427083305638
1913,pegado,87,0.00011565427083305638
1914,anidan,87,0.00011565427083305638
1915,historias,87,0.00011565427083305638
1916,fantasmas,87,0.00011565427083305638
1917,telgopor,87,0.00011565427083305638
1918,continuo,87,0.00011565427083305638
1919,curanderas,87,0.00011565427083305638
1920,repetición,87,0.00011565427083305638
1921,infiel,87,0.00011565427083305638
1922,cosquilleo,87,0.00011565427083305638
1923,sucio,87,0.00011565427083305638
1924,miraba,87,0.00011565427083305638
1925,chirriaba,87,0.00011565427083305638
1926,manta,87,0.00011565427083305638
1927,terminaría,87,0.00011565427083305638
1928,retorcían,87,0.00011565427083305638
1929,ocupaba,87,0.00011565427083305638
1930,cristales,87,0.00011565427083305638
1931,espantosos,87,0.00011565427083305638
1932,velorio,87,0.00011565427083305638
1933,destaparon,87,0.00011565427083305638
1934,convencer,87,0.00011565427083305638
1935,mentirles,87,0.00011565427083305638
1936,haciéndose,87,0.00011565427083305638
1937,entiende,87,0.00011565427083305638
1938,reclama,87,0.00011565427083305638
1939,sonaban,86,0.00011432491139819366
1940,pregunto,86,0.00011432491139819366
1941,ejemplificar,86,0.00011432491139819366
1942,despacito,86,0.00011432491139819366
1943,vestimos,86,0.00011432491139819366
1944,autores,86,0.00011432491139819366
1945,existen,86,0.00011432491139819366
1946,malhechores,86,0.00011432491139819366
1947,procuraba,86,0.00011432491139819366
1948,trascendido,86,0.00011432491139819366
1949,supo,86,0.00011432491139819366
1950,tus,86,0.00011432491139819366
1951,chupándole,86,0.00011432491139819366
1952,succión,86,0.00011432491139819366
1953,secundario,86,0.00011432491139819366
1954,guardia,86,0.00011432491139819366
1955,nocturno,86,0.00011432491139819366
1956,estados,86,0.00011432491139819366
1957,ponernos,86,0.00011432491139819366
1958,básicamente,86,0.00011432491139819366
1959,planeta,86,0.00011432491139819366
1960,respiraron,86,0.00011432491139819366
1961,deseaba,86,0.00011432491139819366
1962,sacudido,86,0.00011432491139819366
1963,cambios,86,0.00011432491139819366
1964,operación,86,0.00011432491139819366
1965,respectivas,86,0.00011432491139819366
1966,penado,86,0.00011432491139819366
1967,pedirlos—,86,0.00011432491139819366
1968,dicho,86,0.00011432491139819366
1969,pagaba,86,0.00011432491139819366
1970,televisor,86,0.00011432491139819366
1971,pasarse,85,0.00011299555196333096
1972,banda,85,0.00011299555196333096
1973,javier,85,0.00011299555196333096
1974,montones,85,0.00011299555196333096
1975,regular,85,0.00011299555196333096
1976,gastaba,85,0.00011299555196333096
1977,ordenó,85,0.00011299555196333096
1978,despidió,85,0.00011299555196333096
1979,baja,85,0.00011299555196333096
1980,violencia,85,0.00011299555196333096
1981,cafetería,85,0.00011299555196333096
1982,haberlo,85,0.00011299555196333096
1983,pitadas,85,0.00011299555196333096
1984,cansaron,85,0.00011299555196333096
1985,pesadillas,85,0.00011299555196333096
1986,jamás,85,0.00011299555196333096
1987,buscaría,85,0.00011299555196333096
1988,calculando,85,0.00011299555196333096
1989,repasando,85,0.00011299555196333096
1990,nesquick,85,0.00011299555196333096
1991,baño,85,0.00011299555196333096
1992,despensa,85,0.00011299555196333096
1993,provisiones,85,0.00011299555196333096
1994,desplomó,85,0.00011299555196333096
1995,manchadas,85,0.00011299555196333096
1996,quemadura,85,0.00011299555196333096
1997,simétrico,85,0.00011299555196333096
1998,franqueza,85,0.00011299555196333096
1999,lleguemos,85,0.00011299555196333096
2000,cordura,85,0.00011299555196333096
2001,preguntaba,85,0.00011299555196333096
2002,ruedas,85,0.00011299555196333096
2003,próximo,85,0.00011299555196333096
2004,escondidas,85,0.00011299555196333096
2005,bailaba,85,0.00011299555196333096
2006,anteojos,85,0.00011299555196333096
2007,manteniendo,85,0.00011299555196333096
2008,primas,85,0.00011299555196333096
2009,preguntaron,85,0.00011299555196333096
2010,expresión,85,0.00011299555196333096
2011,pondrían,84,0.00011166619252846824
2012,existencia,84,0.00011166619252846824
2013,desabrigarme,84,0.00011166619252846824
2014,escondamos,84,0.00011166619252846824
2015,manifestar,84,0.00011166619252846824
2016,permitían,84,0.00011166619252846824
2017,artículos,84,0.00011166619252846824
2018,gigantes,84,0.00011166619252846824
2019,parecen,84,0.00011166619252846824
2020,indispensables,84,0.00011166619252846824
2021,torpe,84,0.00011166619252846824
2022,controlamos,84,0.00011166619252846824
2023,lógica,84,0.00011166619252846824
2024,relación,84,0.00011166619252846824
2025,refiero,84,0.00011166619252846824
2026,experiencias,84,0.00011166619252846824
2027,desgarrado,84,0.00011166619252846824
2028,encanta,84,0.00011166619252846824
2029,satélite,84,0.00011166619252846824
2030,separa,84,0.00011166619252846824
2031,damos,84,0.00011166619252846824
2032,escapa,84,0.00011166619252846824
2033,terapeuta,84,0.00011166619252846824
2034,obsesión,84,0.00011166619252846824
2035,señora,84,0.00011166619252846824
2036,sonaron,84,0.00011166619252846824
2037,vagaba,84,0.00011166619252846824
2038,exagerada,84,0.00011166619252846824
2039,furioso,84,0.00011166619252846824
2040,desaire,84,0.00011166619252846824
2041,simpatía,84,0.00011166619252846824
2042,adiestrada,84,0.00011166619252846824
2043,interés,84,0.00011166619252846824
2044,estimulante,84,0.00011166619252846824
2045,gustoso,84,0.00011166619252846824
2046,postergar,84,0.00011166619252846824
2047,ladrarle,84,0.00011166619252846824
2048,señaló,84,0.00011166619252846824
2049,volvería,84,0.00011166619252846824
2050,acumulado,84,0.00011166619252846824
2051,canosa,84,0.00011166619252846824
2052,ocuparon,84,0.00011166619252846824
2053,suciedad,84,0.00011166619252846824
2054,accidentado,84,0.00011166619252846824
2055,verlo,83,0.00011033683309360552
2056,volvía,83,0.00011033683309360552
2057,pasajero,83,0.00011033683309360552
2058,historiadores,83,0.00011033683309360552
2059,asociamos,83,0.00011033683309360552
2060,alegre,83,0.00011033683309360552
2061,ayudaba,83,0.00011033683309360552
2062,monótono,83,0.00011033683309360552
2063,horrorizada,83,0.00011033683309360552
2064,sigilosamente,83,0.00011033683309360552
2065,oficina,83,0.00011033683309360552
2066,sargento,83,0.00011033683309360552
2067,cañonazo,83,0.00011033683309360552
2068,filo,83,0.00011033683309360552
2069,empuñadura,83,0.00011033683309360552
2070,arbitrariamente,83,0.00011033683309360552
2071,domingos,83,0.00011033683309360552
2072,reposeras,83,0.00011033683309360552
2073,obsesionó,83,0.00011033683309360552
2074,juntos,83,0.00011033683309360552
2075,convencida,83,0.00011033683309360552
2076,recibiendo,83,0.00011033683309360552
2077,rebotó,83,0.00011033683309360552
2078,preguntarse,83,0.00011033683309360552
2079,aterradora,83,0.00011033683309360552
2080,rincón,83,0.00011033683309360552
2081,víctimas,83,0.00011033683309360552
2082,redobló,83,0.00011033683309360552
2083,provocaba,83,0.00011033683309360552
2084,manchada,83,0.00011033683309360552
2085,desesperada,83,0.00011033683309360552
2086,esposos,83,0.00011033683309360552
2087,sadismo,83,0.00011033683309360552
2088,intuición,83,0.00011033683309360552
2089,permanencia,83,0.00011033683309360552
2090,sostener,83,0.00011033683309360552
2091,amenazaba,83,0.00011033683309360552
2092,sobrinos,83,0.00011033683309360552
2093,ilusionó,83,0.00011033683309360552
2094,bisagra,83,0.00011033683309360552
2095,animó,82,0.0001090074736587428
2096,haríamos,82,0.0001090074736587428
2097,melodías,82,0.0001090074736587428
2098,rotundamente,82,0.0001090074736587428
2099,fugaz,82,0.0001090074736587428
2100,trágico,82,0.0001090074736587428
2101,tardan,82,0.0001090074736587428
2102,compañeros,82,0.0001090074736587428
2103,contienda,82,0.0001090074736587428
2104,depende,82,0.0001090074736587428
2105,estrecho,82,0.0001090074736587428
2106,conocemos,82,0.0001090074736587428
2107,sentirse,82,0.0001090074736587428
2108,márgenes,82,0.0001090074736587428
2109,elijamos,82,0.0001090074736587428
2110,escapatoria,82,0.0001090074736587428
2111,tema,82,0.0001090074736587428
2112,apunté,82,0.0001090074736587428
2113,sujetando,82,0.0001090074736587428
2114,dinamitar,82,0.0001090074736587428
2115,escucharon,82,0.0001090074736587428
2116,automáticamente,82,0.0001090074736587428
2117,osadía,82,0.0001090074736587428
2118,pisando,82,0.0001090074736587428
2119,valija,82,0.0001090074736587428
2120,lograron,82,0.0001090074736587428
2121,acarició,82,0.0001090074736587428
2122,demoledor,82,0.0001090074736587428
2123,animaron,82,0.0001090074736587428
2124,recuperó,82,0.0001090074736587428
2125,agarrar,82,0.0001090074736587428
2126,vea,82,0.0001090074736587428
2127,progresivamente,82,0.0001090074736587428
2128,asintió,82,0.0001090074736587428
2129,reunió,82,0.0001090074736587428
2130,puntual,82,0.0001090074736587428
2131,traficante,82,0.0001090074736587428
2132,trataron,82,0.0001090074736587428
2133,danzante,82,0.0001090074736587428
2134,cristal,82,0.0001090074736587428
2135,retrocede,82,0.0001090074736587428
2136,deprimida,82,0.0001090074736587428
2137,internet,82,0.0001090074736587428
2138,mencionan,82,0.0001090074736587428
2139,hacerle,81,0.00010767811422388008
2140,avisar,81,0.00010767811422388008
2141,ceremonia,81,0.00010767811422388008
2142,abríamos,81,0.00010767811422388008
2143,suspendido,81,0.00010767811422388008
2144,medía,81,0.00010767811422388008
2145,tantos,81,0.00010767811422388008
2146,quedan,81,0.00010767811422388008
2147,nuevos,81,0.00010767811422388008
2148,regalando,81,0.00010767811422388008
2149,inquietó,81,0.00010767811422388008
2150,dependencia,81,0.00010767811422388008
2151,dispositivos,81,0.00010767811422388008
2152,británica,81,0.00010767811422388008
2153,opresión,81,0.00010767811422388008
2154,llevado,81,0.00010767811422388008
2155,remotamente,81,0.00010767811422388008
2156,percepción,81,0.00010767811422388008
2157,adquirir,81,0.00010767811422388008
2158,alargó,81,0.00010767811422388008
2159,vómitos,81,0.00010767811422388008
2160,orientó,81,0.00010767811422388008
2161,increíbles,81,0.00010767811422388008
2162,manchitas,81,0.00010767811422388008
2163,contamos,81,0.00010767811422388008
2164,oportunidades,81,0.00010767811422388008
2165,descuidos,81,0.00010767811422388008
2166,semejante,81,0.00010767811422388008
2167,trompadas,81,0.00010767811422388008
2168,confiando,81,0.00010767811422388008
2169,abrieron,81,0.00010767811422388008
2170,campanas,81,0.00010767811422388008
2171,agotado,81,0.00010767811422388008
2172,llenaron,81,0.00010767811422388008
2173,sáquenle,81,0.00010767811422388008
2174,ejemplares,81,0.00010767811422388008
2175,bocanadas,81,0.00010767811422388008
2176,abandonado,81,0.00010767811422388008
2177,memorizar,81,0.00010767811422388008
2178,obra,81,0.00010767811422388008
2179,realizaba,81,0.00010767811422388008
2180,doblado,81,0.00010767811422388008
2181,evitarle,81,0.00010767811422388008
2182,perfección,80,0.00010634875478901736
2183,ayudarlo,80,0.00010634875478901736
2184,escaleras,80,0.00010634875478901736
2185,experimentaba,80,0.00010634875478901736
2186,rosca,80,0.00010634875478901736
2187,derrotados,80,0.00010634875478901736
2188,comienza,80,0.00010634875478901736
2189,grosera,80,0.00010634875478901736
2190,trasladar,80,0.00010634875478901736
2191,consciente,80,0.00010634875478901736
2192,creemos,80,0.00010634875478901736
2193,intentaré,80,0.00010634875478901736
2194,columnas,80,0.00010634875478901736
2195,cercanos,80,0.00010634875478901736
2196,odiaba,80,0.00010634875478901736
2197,arbustos,80,0.00010634875478901736
2198,divino,80,0.00010634875478901736
2199,describir,80,0.00010634875478901736
2200,subieron,80,0.00010634875478901736
2201,aceptó,80,0.00010634875478901736
2202,posarme,80,0.00010634875478901736
2203,bilbao,80,0.00010634875478901736
2204,rueda,80,0.00010634875478901736
2205,desastre,80,0.00010634875478901736
2206,relajarse,80,0.00010634875478901736
2207,sirvientes,80,0.00010634875478901736
2208,pelotitas,80,0.00010634875478901736
2209,vaho,80,0.00010634875478901736
2210,guardaban,80,0.00010634875478901736
2211,desolación,80,0.00010634875478901736
2212,alta,80,0.00010634875478901736
2213,impresión,80,0.00010634875478901736
2214,admira,80,0.00010634875478901736
2215,desvestirse,80,0.00010634875478901736
2216,olavarría,80,0.00010634875478901736
2217,mentiras,80,0.00010634875478901736
2218,quilombos,80,0.00010634875478901736
2219,cortaba,80,0.00010634875478901736
2220,dejaban,80,0.00010634875478901736
2221,tiraban,80,0.00010634875478901736
2222,saltando,80,0.00010634875478901736
